text,anotador1,anotador2,anotador3,coluna_combinada,final_label
"mention Filosofar,é de bom nordestino,mesmo na merda fedorenta,de qualquer cidadão comum,nesta famigerada,colônia brasileira!",not_toxic,toxic,not_toxic,"not_toxic, toxic, not_toxic",not_toxic
mention Fiscaliza e multa. Aproveita e tira um dia pra botar alguém na Carioca multando por jogar lixo no chão. Num fim de semana arrecada pro ano inteiro,not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention Flamengo esta deixando de ser o ninho do urubu, para ser o ninho dos fdp! Não basta o crime contra os meninos da base, que foram assassinados queimados, agora vem essa fdp falar merda e preconceitos contra os nordestinos!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Flamengo ganha e chama os nordestinos de carrapatos* Esse é o nível do Flamengo, nível da lata do lixo.",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
"mention Flamengo ganhou o carioca, zebra demais… time lixo",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Flamengo nunca foi campeão do mundo, um time lixo desses que nem um estádio conseguiu construir em 130 anos, clube nanico quando pegou um time gigante de verdade perdeu a final da América!! Será sempre nosso Bi vice 18 e 21 todos times do rio tem teto menos a cadelinha carioca",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Flamengo sustenta o campeonato carioca KKKKKKKKKKKKKKKK vocês falam que o carioca é um campeonato lixo que vale porra nenhuma. Joga sozinho então pow simples, Vasco, botafogo e o fluminense não tem obrigação de aceitar não.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Flamengo tocou o carioca no lixo faz tempo! Todo ano é isso,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Flamenguista nordestino 😂😂😂😂 que lixo,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Florianópolis a mesma coisa e San Diego na Califórnia tb! Los Angeles so e assim se tiver perto da skid row. Realmente as pessoas sabem o que é jogar lixo em uma lixeira. Eu fico com dó de gente que acha que os outros tão com “implicância” quando fala que carioca e sem educação,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Florzinha. Olha eu não botei em vc, por que o Brasil tá um lixo. Deixa o lula ganhar e arrumar esse Brasil. Daqui 4 anos quero vc presidente . Vc sim e o nosso futuro. A mulher precisa ser valorizada e não jogada de lado como escrava. Nordestino precisa ser respeitados e todos",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Fluminense virou lata de lixo do Palmeiras e do Atlético Mineiro. Tudo que não tem utilidade ou estragado mandam para o Fluminense e tem gente acreditando que time para peitar flamengo e palmeiras.,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
mention Flávio Dino o lixo que roubou os nordestinos durante uma pandemia compra de respiradores consórcio nordeste,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Foda foi meu pai falando: esse jogo não é pra Cano fazer gol msm não, ele tem q fazer é um competição q vale alguma coisa. Não em merda de carioca Meu pai passa um pano horroroso pra Cano e Árias. Não pode criticar ele nem se fizerem gol contra kkkkk chega ser engraçado kk",toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
mention Foda-se emissora carioca de merda 🖕🏻,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Foda-se o nordeste. Sou de lá e família toda é de lá. Sacanear sulista, galera do norte e centro oeste n tem problema, mas a bosta do nordestino é intocável. Tem que falar mal de todo mundo mesmo e tão na merda pq a esquerda é hegemônica por lá e nunca quis os tirar da miséria!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Foda-se o povo do Nordeste! Quero que eles se acabem em tiroteio e morte. Quem fez os bandidos se sentirem bem vindo na sociedade? O povo nordestino. Quem foi que colocou o maior bandido desse país no poder? O povo nordestino. Então qro vão pra merda. Faz o L que passa,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Fodase sulista de merda,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Foi lá pra tomar a benção e ouvir as orientações do chefe dele. É um lixo! Vergonha do povo carioca que reelegeu esse traste!,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Foi mal pelo rapaz . kkkkkk Eu fico enfurecido com esse povo e nem presto atenção.. Saudações sulistas, nos estamos no meio do esgoto do Brasil é até dificil achar alguem do Sul que não seja um bolsominion facistinha de merda. ♥",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Foi muito pênalti. Mas nesse campeonato de merda, nem VAR ajuda. Campeonato carioca é uma putaria.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Foi no seu governo que o Brasil afundou e o nordestino comia do lixo,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Foi uma merda feia o que houve msm, até sinalizador hj em dia dependendo acho paia, mas foi caso isolado né manin, diferente do que se vê das torcidas sulistas..",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Folha é um lixo. Não tem o que criticar e fica inventando. Até hoje a elite e os que se dizem ser não suportam que o melhor presidente que este país já teve seja nordestino e de origem pobre.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Fora que como em todos os outros anos de copa, o povo mais animado e com belas decorações pelas ruas é o povo nordestino que elegeu o Lula, então por favor vamos praticar JORNALISMO de verdade e não querer LACRAR com essa merda de politicagem barata!",not_toxic,toxic,not_toxic,"not_toxic, toxic, not_toxic",not_toxic
"mention Foto não é minha,não como essa merda",not_toxic,toxic,not_toxic,"not_toxic, toxic, not_toxic",not_toxic
"mention Fracassado é vc que vive de migalhas do governo 😂😂catando lixo , o bolsonaro é rico e vc é pobretao nordestino burro , quem votou no lula e CÚMPLICE de bandido , vergonha e vc seu lixo só faz peso aqui na terra não serve pra nada",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Frágil e miserável é quem não defende a própria terra e abaixa a cabeça pra qualquer merda que um sulista falar,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Fui jogar aquela merda achando que era igual truco mineiro, tomei no toba kkkkkkkkk que ódio",not_toxic,not_toxic,not_toxic,"not_toxic, not_toxic, not_toxic",not_toxic
"mention Fui ver teu perfil e tá explicado pow tu tá defendendo ele, a partir do momento que ele tá com o bolsonaro qualquer coisa que ele fala e mal interpretada, ou tirada de contexto vc não tem orgulho nenhum como nordestino, vai morar no sul pra ser tratado igual lixo",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Funk é um lixo tanto quanto esse sertanejo de merda. Reclamar de um e defender o outro é coisa de idiota hipócrita. Aliás, em que pese o bem moral e material, o funk carioca é mil vezes pior porque tem raízes profundas com o narcotráfico.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Futebol brasileiro tá um lixo, tem que trazer um técnico de fora mesmo.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention GLOBOLIXO EMISSORA DE MERDA!! Sou Carioca e ODEIO A GLOBO MANIPUPADORA, odeio o lixo de transmissão.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention GRANDE MERDA....EU PREFIRO NORDESTINO QUE TENHA FUTEBOL E CARATER PRA ATUAR NA SELEÇÃO, ASSIM COMO RIVALDO O FEZ.",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Galerinha dos comentários que estão falando merda, vão tomar no meio do cu de vcs. Tem um monte de gente desabrigada que perdeu TUDO, nem todo sulista é fdp, nem todo sulista vota no cão. Botem a mão na consciência prr",toxic,not_toxic,toxic,"toxic, not_toxic, toxic",toxic
mention Ganhar carioca contra o flamengo kkkkkkkkkkkkkkkkkkkkk Que merda mano. A torcida deles e a impressa acha que giram tudo em torno do flamengo isso é bizarro.,not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Ganharam o carioca depois de 10 anos e escreveram um livro pra contar a façanha O Fred se despediu andando de bicicleta e virou um troféu pra um clube quase sem conquistas Deve ser uma merda ser vocês. 🤭🤭🤭,toxic,toxic,not_toxic,"toxic, toxic, not_toxic",toxic
"mention Gata, tanto orgulho de ser sulista e os nordestinos melhor q vc. Argumento de merda. Abre esse tweet aqui e ve da onde eu to postando. Entende agora pq eu dou risada dos seus influencers cancelados? Eh isso gata. Simples assim. Chupa!",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Gaúcho Esse deve ser mais um daqueles que fazem um perfil só pra chamar atenção fazendo merda É bem capaz de ser nordestino e negro,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Generalizou e fodasse, o cara falou merda sim. Mas o ser que torce para o ATLETICO MINEIRO não tem moral alguma pra falar de futebol. Cruzeiro poderia passar anos na B que essa carniça não passa em títulos",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Gente como que desativa as notificações mesmo? ta um saco ficar vendo nordestino e sulista falando merda enquanto eu to dormir,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Giani, em 2016 minha cidade (capital) escolheu Doria ao invés de reeleger Haddad como prefeito. Eu votei no Haddad mas a cidade foi lixo e todos pagaram por isto. Em 2018 aprendeu. Este ano quem fez isto foi o lixo/viralatas do interior/litoral ao preferir o milico carioca.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Gil também era negro e nordestino e foi aquela merda que todo mundo sabe.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Globo lixo,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Globo lixo tá de sacanagem com o Flamengo pohhaaaa! Jogo no Rio e eles colocam um mineiro torcedor do Patético mimimineiro pra narrar... Fala sério, né 😠👎🏻👎🏻",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Globo lixo é uma vergonha, coloca cr que torce pro patético mineiro",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Globo lixo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Globo é um lixo mesmo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Golpe é votar em bandido que deixou o nordestino sempre na merda.,not_toxic,toxic,not_toxic,"not_toxic, toxic, not_toxic",not_toxic
"mention Gosta de por apelido nos outros né seu boca de sapo, está chamando ele de chico Bento por ser mineiro? Você é uma vergonha pro Brasil seu lixo",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Gosta de qualquer merda q habla e odeia anitta. Sulista é uma praga msm né... Acha que é Argentino,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Gostaria de um auxílio para ajudar um ciep augusto sandino no meu bairro anchieta -rj onde os moradores estão jogando lixo.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Governo bom é esse que em 2 semanas so fez merda. Aumento a presidiário, fuga das empresas, fecho a agua dos nordestino,acabo com escolas especiais,solto presas condenadas, para por gente inocente ( e vc sabe que sao inocente),obrigando marcha da maconha. Esse e o governo bom 👍",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
"mention Governo lixo, deixem o novo governo assumir e salvar o povo nordestino",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Grande merda o nordestino povo que que só apoia ladrão tão pagando caro vão colher o que plantou,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Grande otário, aliás otários. Logo logo Paulo Vieira estará pedindo Bolsa Família. Só mané assiste GLOBO. Mais um iludido da Globo lixo, gordinho se cuida com essa obesidade vida curta Gordo otário. MAIS UM M carioca",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
mention Grande parte da torcida do Flamengo vem do Nordeste e vc e sua esposa falando mal dos Nordestinos Vai tomar no ..... Mal agradecidos à torcida Nordestina que apoia esse LIXO DO flamengo,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Ha sim cctz.... o canuto era muito do povo... só deu na cara de um ao vivo uma vez mais ta tudo certo, afinal ele é nordestino e quando um nordestino faz merda a lacrolandia passa pano",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Hahaha, vota nessa imundice vota pobre, nordestinos, vcs vão ganharam picanha mesmo! Tá vendo aí pq a esmagadora maioria dos artistas querem esse lixo de volta kkk estão preocupados com vcs sim kkkk",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Hahahaha tu é sudestina paulista? Agradece ao Nordeste pelo governo que tu tem e respeita os políticos nordestinos que n são fruto do lixo político que tua região pariu!,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
"mention Hahahahah o Vasco é o pobre que ganhou na loteria: só tá fazendo merda e não vai mudar porra nenhuma… Barbiere vai ser demitido no carioca ainda, SE o Vasco for frouxo e jogar essa merda de campeonato, que até roubarem o Criciúma, roubaram praquele lixo ganhar",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Hahahahahaha. Nordestino tem orgulho de ser nordestino! Os sobrenomes da ralé europeia e merda para nós nordestinos é a mesma coisa. Ah, nós nordestinos estamos cansados de ganhar prêmios como os melhores estudantes do Brasil em todas as áreas! Somos superiores moralmente!",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Hauahauahauaahau é nordestino seu lixo! Vai tomar um banho escovar os dentes e estudar geografia burro putrido,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Hehehhe vamo ganhar esse carioca de merda,toxic,not_toxic,not_toxic,"toxic, not_toxic, not_toxic",not_toxic
"mention Heinze pelo menos arrancou um governo do estado com esse papinho merda kkkkkkkkkk sulista é otario msm, meu voto vai no Giroquina pelo melhor apelido e por ser o único nordestino",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Hipócrita vivendo as custas da miséria que esse presidente deixou o país e ainda vota contra. Esqueceu de onde vc veio ? Só o carioca mesmo pra votar no lixo como vc .,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Hipócrita, mentiroso!!!!! No seu governo vc, não cuidou da educação, nem da saúde, n do saneamento básico, não terminou suas obras, largou na miséria e sem água o povo nordestino, ou seja, vc só roubou!!! Vc foi o pior lixo que governou esse país!!! #LulaNaCadeia #LulaNuncaMais",not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Ho pessoa ruim de facada aposto que ele não era nordestino, rezo para que ele não morra porque morte não e castigo ele tem que viver para pagar o que fez ao povo brasileiro.",not_toxic,not_toxic,toxic,"not_toxic, not_toxic, toxic",not_toxic
mention Hoje no mundo militar é um lixo bolsonarista bancado com grana publica(faz parte do gabinete do odio) e sem compromisso com a verdade.Que o Lula corte a mamata desse orgao de desinformação bolsonarista.,not_toxic,toxic,toxic,"not_toxic, toxic, toxic",toxic
"mention Horário de verão é uma merda senhor presidente, desculpe o termo, mas pra quem é nortista ou nordestino não afeta em nada.",toxic,toxic,toxic,"toxic, toxic, toxic",toxic
mention Hospital Galba Veloso e ou Penitenciária Nelson Hungria aguardem q já já vcs terão o cidadão mais doente e mais louco! O cidadão mineiro não reconhece esse lixo !,toxic,toxic,toxic,"toxic, toxic, toxic",toxic
